valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,emotion
0.514,2020,0.0869,"['Bad Bunny', 'Duki', 'Pablo Chill-E']",0.683,240253,0.677,0,1V8XneTrX6kKeoxYbk4x6h,0,1,0.0998,-4.496,1,Hablamos Mañana,74,0.0469,156.019,
0.274,2020,0.931,['Bruno Major'],0.555,162797,0.27,0,2IAR0DziHCjSu16gR4ihvy,0.536,2,0.103,-15.892,1,Nothing,70,0.0884,139.691,
0.317,2020,0.0122,"['Bad Bunny', 'Zion & Lennox']",0.865,183520,0.5,1,4EJHKSnHENfjOxXWryyNtL,7.73E-05,5,0.098,-10.805,1,MÁS DE UNA CITA,74,0.0861,92.976,
0.27,2020,0.902,['Kali Uchis'],0.347,104273,0.34,0,5zZFQ9yDVuPG0Zh2aeRRxE,0.384,9,0.316,-10.923,0,que te pedí//,62,0.0428,143.442,
0.485,2020,0.0433,['BTS'],0.643,217404,0.667,0,3op7HNwLli54MBjFGzIlZO,0,0,0.0904,-6.993,0,Louder than bombs,74,0.152,145.999,
0.316,2020,0.342,"['Drake', 'Chris Brown']",0.458,269680,0.452,1,3Q4gttWQ6hxqWOa3tHoTNi,1.94E-05,9,0.0703,-9.299,0,Not You Too (feat. Chris Brown),68,0.047,86.318,
0.457,2020,0.513,"['Quinn XCII', 'blackbear']",0.712,199880,0.497,0,1db6ixe9nX6cqt2V1DYZnW,2.52E-06,4,0.303,-7.943,1,Am I High Rn (feat. blackbear),65,0.0639,93.953,
0.49,2020,0.137,['BTS'],0.719,198261,0.758,0,24NuEDgyRIljwSyY0lsr7b,0,2,0.129,-5.167,0,Black Swan,76,0.0851,147.023,
0.313,2020,0.377,['The Kid LAROI'],0.438,135242,0.585,1,6Tex46h3174Y009Mf1jG09,0,8,0.13,-5.425,0,RUNNING,67,0.0908,100.834,
0.745,2020,1.74E-05,['AC/DC'],0.526,246467,0.871,0,4gLrfXB3CgRlIPH7KTVKA4,0.000142,7,0.0573,-4.132,1,Rejection,70,0.032,109.82,
0.324,2020,0.138,['Lil Mosey'],0.865,170690,0.591,0,4QFZ8peAUo65Mzzamj0vXC,0,0,0.0887,-6.832,1,Jumpin Out The Face,43,0.116,89.978,
0.371,2020,0.577,"['Pop Smoke', 'PnB Rock']",0.704,170670,0.542,1,0fj9oGrCKxVA4sXDxvbfiM,0,7,0.118,-6.277,1,Backseat (feat. PnB Rock),70,0.0326,89.982,
0.94,2020,0.0778,"['Gorillaz', 'Beck']",0.75,181029,0.856,1,3oP3Tfn86FRmxAGsV0TqCp,3.65E-05,2,0.117,-5.802,1,The Valley of The Pagans (feat. Beck),71,0.0457,130.034,
0.742,2020,0.0512,['Tom MacDonald'],0.656,187900,0.789,0,3rjJAqZWPjDhsTkCmc2HcY,0,6,0.377,-5.46,1,People So Stupid,65,0.361,90.164,
0.153,2020,0.0127,['Lil Baby'],0.59,252729,0.618,1,3HNWVQHXpW70ubsDhvnegu,0,1,0.244,-5.756,1,The Bigger Picture,66,0.334,96.459,
0.073,2020,0.0401,['King Von'],0.885,126883,0.485,1,1YVhP58OOuJKDcwM7aO8K1,0,1,0.103,-7.891,1,3 A.M.,64,0.474,139.989,
0.602,2020,0.87,['Penelope Scott'],0.629,145344,0.221,1,4ZUv5GgKcziw6ZjyxUfudU,0,5,0.291,-10.734,1,Sweet Hibiscus Tea,65,0.0521,110.541,
0.264,2020,0.84,"['John Legend', 'Jhené Aiko']",0.379,223933,0.249,0,7wfDCDfhVe2tFxIkQEJp35,0,11,0.107,-9.53,1,"U Move, I Move (feat. Jhene Aiko)",69,0.0761,83.258,
0.512,2020,0.187,"['Spillage Village', 'JID', 'EARTHGANG', 'Ant Clemons']",0.669,293874,0.667,1,5zWOqc9si4XnemdxZH4WGG,0,6,0.172,-7.028,0,Baptize (with JID & EARTHGANG feat. Ant Clemons),66,0.362,77.985,
0.412,2020,0.469,"['Freddie Gibbs', 'The Alchemist', 'Tyler, The Creator']",0.406,282560,0.524,1,5OkYfk72CNL8XLqa3gp9q7,3.95E-06,5,0.117,-11.071,1,"Something to Rap About (feat. Tyler, The Creator)",66,0.255,56.046,
0.669,2020,0.504,['Alec Benjamin'],0.656,161697,0.645,0,2hGQDYmjkwTS0J7Q2bM2sF,0,5,0.18,-5.442,0,Mind Is A Prison,70,0.0397,75.473,
0.404,2020,0.733,"['Trey Songz', 'Swae Lee']",0.618,223800,0.416,0,1pZwFpiLKrSfNtXs6WQLlf,0,1,0.106,-9.077,1,Rain (feat. Swae Lee),68,0.0772,137.851,
0.564,2020,4.93E-06,['AC/DC'],0.521,210360,0.881,0,6jtUOVRO4p09Z7E35ERRL7,0.0114,9,0.141,-5.309,1,Demon Fire,70,0.0387,160.026,
0.521,2020,0.313,"['Alina Baraz', 'Khalid']",0.679,200303,0.533,1,3U62bHMhP7bKAFYMkn3fNx,0.0336,10,0.171,-8.454,1,Off the Grid (feat. Khalid),67,0.0766,83.502,
0.39,2020,0.18,"['League of Legends', 'MAX', 'Jeremy McKinnon of A Day To Remember', 'Henry']",0.446,213853,0.73,0,7asFSf2pkWNEG3E5EuN1QR,0,6,0.118,-3.916,0,Take Over,75,0.17,107.918,
0.568,2020,0.171,['Kevin Gates'],0.64,172310,0.571,1,1bu0ge2XrqYVHUL2KjOlzN,0.00181,1,0.0646,-3.714,1,Weeks,49,0.384,109.56,
0.819,2020,0.202,"['Rauw Alejandro', 'Sech']",0.798,176000,0.704,1,2ISzmtY9Exy1IwmJj3Hc7P,0.000188,8,0.127,-2.63,0,Mood,67,0.245,168.053,
0.449,2020,0.0323,"['Kali Uchis', 'Rico Nasty']",0.723,141517,0.615,1,02Uc7usHA0spFnEqfJmNNN,8.84E-06,11,0.111,-7.949,1,¡aquí yo mando!,63,0.0524,157.087,
0.316,2020,0.0694,['mike.'],0.805,183200,0.554,1,7rb09YimksJ3XH7mmT0Uwv,1.10E-05,7,0.0718,-6.232,0,2 birds,66,0.071,100.949,
0.146,2020,0.396,"['IC3PEAK', 'ZillaKami']",0.597,184000,0.529,0,4A0YuzcYuEEP8A3oEZTddL,4.59E-05,0,0.372,-9.207,1,TRRST,69,0.0865,134.825,
0.563,2020,0.0125,"['Polo G', 'Lil Tjay']",0.656,199992,0.566,1,5rSVQzJQ5nMUcFJDkJMfzL,0,0,0.0655,-9.501,1,First Place,66,0.339,137.215,
0.663,2020,0.163,['Dan + Shay'],0.694,203880,0.769,0,72HP2M4jjw4t0AIGdEVGEF,0,6,0.0976,-4.665,1,Take Me Home For Christmas,66,0.0325,93.033,
0.562,2020,0.0406,['Chloe x Halle'],0.707,157867,0.651,1,0qU3XhIH9xczYPUWV6OopS,5.95E-06,4,0.449,-3.156,0,Forgive Me,67,0.0669,137.017,
0.489,2020,0.907,['FINNEAS'],0.402,238013,0.151,0,7gGBgh0bVxHPgZjA505bo9,0,4,0.0941,-14.228,0,Break My Heart Again,71,0.04,144.069,
0.366,2020,0.0317,['Junior H'],0.726,210162,0.647,1,4FJHSPdhQqxovmYP9YpcHN,2.86E-06,7,0.109,-7.245,0,Atrapado en un Sueño,66,0.0364,92.453,
0.4,2020,0.193,['J Balvin'],0.663,150720,0.598,0,380HmhwTE2NJgawn1NwkXi,8.02E-05,11,0.0856,-4.042,1,Rojo,80,0.17,172.245,
0.168,2020,0.0432,['Pentatonix'],0.216,265400,0.428,0,2eLPefNqdtcTN1pCEqlrWr,0,4,0.102,-7.742,1,Amazing Grace (My Chains Are Gone),64,0.0362,128.298,
0.293,2020,0.168,"['Russ', 'Ab-Soul']",0.716,323304,0.817,1,3CoeJWLewourwQO1JGL6rT,0,7,0.0914,-4.895,0,Who Wants What (feat. Ab-Soul),55,0.341,85.093,
0.448,2020,0.0509,['Pop Smoke'],0.717,185804,0.474,1,0bjgQ24UZGwKikldIyEOgf,0,5,0.139,-8.383,0,Yea Yea,69,0.403,123.906,
0.608,2020,0.176,"['Rauw Alejandro', 'Anuel AA']",0.823,231595,0.537,1,4loQgPwJHocL3dFwLfjb1J,3.75E-06,8,0.124,-2.627,1,Reloj,72,0.211,175.965,
0.509,2020,0.209,['Jeremy Camp'],0.555,207433,0.85,0,2c87x3mBYuffK4ihylVwAG,0,8,0.106,-4.056,1,Keep Me In The Moment - Radio Version,64,0.0614,80,
0.355,2020,0.432,['YN Jay'],0.53,184597,0.508,1,5cA7vZdJfODsnOECf0vTzg,4.58E-05,6,0.107,-11.311,1,Coochie Land,65,0.0593,97.184,
0.333,2020,0.189,['Cory Asbury'],0.408,253640,0.707,0,5GDtkgG9T1BDknHHyDtghv,0,1,0.626,-5.4,1,The Father's House - Studio,65,0.0341,161.962,
0.706,2020,0.664,['Alec Benjamin'],0.787,171539,0.558,0,0uLPKDuIhkIhttiwezNdiG,0,0,0.347,-5.237,1,Jesus In LA,69,0.0414,94.049,
0.864,2020,0.239,"['Benny Benassi', 'Jeremih']",0.795,151475,0.783,0,27ITlhgZIx0ZYwaLYYDBsi,2.93E-06,6,0.0488,-4.715,0,LOVELIFE (with Jeremih),70,0.0773,122.98,
0.671,2020,0.832,"['Westside Gunn', 'Joey Bada$$', 'Tyler, The Creator', 'Billie Essco']",0.42,349040,0.701,1,5MvCurNMpM3WCCSs40cd37,0,1,0.103,-7.582,0,327,67,0.339,79.716,
0.213,2020,0.0747,['Kali Uchis'],0.644,179903,0.492,0,3EGAhVukm2AHkRtkUOdbW0,0.000377,7,0.121,-9.623,1,de nadie,63,0.25,139.855,
0.0611,2020,0.00337,['Beyoncé'],0.824,281273,0.555,1,2qzUpSVI4NnPyWxbXwumTj,6.42E-06,1,0.217,-5.817,1,BLACK PARADE,69,0.05,120.002,
0.769,2020,0.0895,"['French Montana', 'Jack Harlow', 'Lil Durk']",0.971,180892,0.624,1,3qTHxCUwefoOR0jiwCRcQN,0,7,0.182,-5.583,0,Hot Boy Bling (feat. Jack Harlow & Lil Durk),63,0.0525,121.971,
0.298,2020,0.00473,"['Machine Gun Kelly', 'blackbear']",0.731,139461,0.675,1,2pIAlUHOhM9ijF4kJr7ZNY,0,5,0.141,-5.134,0,my ex's best friend (with blackbear),67,0.0434,124.939,
0.544,2020,0.0586,"['TOKYO’S REVENGE', 'The Kid LAROI']",0.538,179806,0.821,1,7nm62sWh83QFjV8Ga7UJtx,0,6,0.299,-5.676,0,HELL BENT (with The Kid LAROI),67,0.0309,159.939,
0.634,2020,0.602,['Bad Bunny'],0.631,157967,0.665,0,4MZSqgwlE71CWZ6qQ3gkKm,1.70E-06,10,0.152,-7.589,0,<3,72,0.229,80.353,
0.608,2020,7.20E-05,['Kip Moore'],0.621,229493,0.858,0,6NCbMyR7A8MjbX0UhaEgbd,5.63E-06,7,0.116,-5.864,1,She's Mine,65,0.0353,123.004,
0.551,2020,0.268,['UPSAHL'],0.747,142766,0.573,1,5srKMwXoeyrRnyTnNbpgIW,0,11,0.302,-6.562,0,People I Don't Like,68,0.295,90.036,
0.898,2020,0.414,['Eslabon Armado'],0.721,216686,0.646,1,2KZVUNMAbJ30Tvy9PkY7dB,0,4,0.0841,-7.742,0,Tres de la Mañana,65,0.0316,100.357,
0.444,2020,0.15,['J Balvin'],0.652,150853,0.595,0,4uziEsK1yiqdauKVDPsmVG,0.000115,11,0.0842,-4.04,1,Rojo,81,0.113,172.27,
0.896,2020,0.182,"['Reik', 'J Balvin', 'Lalo Ebratt']",0.738,217253,0.748,0,509i2TwrF7ScreknosdG6F,0,0,0.109,-4.902,1,Indeciso,0,0.0453,94.949,
0.428,2020,0.0171,['LANY'],0.566,203853,0.586,0,3bsRMvQja4huvPWo1S5ONc,0,11,0.202,-7.726,1,if this is the last time,76,0.0372,147.942,
0.823,2020,0.229,['Camilo'],0.611,211613,0.851,0,0Snbzbd74RLfL0i4nn1vU5,0,9,0.232,-2.982,1,Favorito,81,0.0598,178.032,
0.463,2020,0.054,['Robyn Ottolini'],0.372,168789,0.673,0,0JSxnF1JmC8LblMhrovm6K,0,11,0.114,-6.067,1,F-150,65,0.0544,147.366,
0.663,2020,0.418,"['Smino', 'JID', 'Kenny Beats']",0.788,180765,0.513,1,3DcL8FXLA9iKwqnyj9POLt,0,7,0.125,-9.56,1,Baguetti (with JID & Kenny Beats),66,0.535,70.08,
0.519,2020,0.991,['Juice WRLD'],0.392,30583,0.373,1,1OjiYjgPZyxS0AiXiSnuYI,0.0978,0,0.545,-14.097,1,Juice WRLD Speaks From Heaven - Outro,66,0.0968,121.678,
0.797,2020,0.18,['Charlie Puth'],0.758,177438,0.583,0,1UNs8AlFM8c0uAkSyjIW3P,5.12E-05,1,0.107,-6.361,1,Girlfriend,73,0.0421,97.537,
0.846,2020,0.00299,"['Kali Uchis', 'Jowell & Randy']",0.686,172622,0.71,0,6tqHiBhVfWF3cNcMlBkbl0,0.000182,1,0.167,-7.884,1,te pongo mal(prendelo),63,0.0731,179.967,
0.449,2020,0.00441,"['Paul Woolford', 'Diplo', 'Kareen Lomax']",0.641,211452,0.529,0,5dvGLnXYsBUQLAmJHBYgrN,0.000862,6,0.0809,-11.536,1,Looking For Me,67,0.0288,121.027,
0.353,2020,0.632,['H.E.R.'],0.429,255066,0.399,0,3f3cliOygeuUpGRwdohy12,3.23E-05,5,0.087,-11.679,0,Comfortable,66,0.0893,72.487,
0.703,2020,0.0669,['Conan Gray'],0.512,148280,0.716,0,3SnpCALgmzVy7k07aAXbuA,9.04E-06,1,0.147,-4.13,1,Checkmate,68,0.304,151.484,
0.586,2020,0.0605,"['Ozuna', 'KAROL G', 'Myke Towers']",0.755,233160,0.772,0,67jvGGbJmOmVonlyX3mNkV,9.19E-05,3,0.223,-4.539,0,Caramelo - Remix,78,0.154,168.062,
0.293,2020,0.168,"['Russ', 'Ab-Soul']",0.716,323304,0.817,1,2z3woIGj8hClFZVq0Hvcwr,0,7,0.0914,-4.895,0,Who Wants What,54,0.341,85.093,
0.827,2020,0.0273,['WizTheMc'],0.711,108984,0.778,0,2zAKwUD7TVTt8qTxa9bnQJ,1.77E-06,2,0.103,-6.346,1,For A Minute,69,0.0897,160.018,
0.787,2020,0.244,"['Jennifer Lopez', 'Maluma']",0.856,229549,0.767,0,2wUgG5Fr9PQcIbKRfVJ76C,0.000358,9,0.0648,-2.365,0,Pa Ti - Spanglish Version,73,0.0415,140.031,
0.353,2020,0.00882,"['David Guetta', 'Sia']",0.662,200645,0.868,0,6lhZLbb0czULpjb2kFryPS,0.00244,5,0.584,-4.025,1,Let's Love,83,0.0341,92.998,
0.843,2020,0.0229,"['Ashnikko', 'Grimes']",0.667,126274,0.828,1,0w1Wd17IygSVDMOZtKm4hi,0,5,0.0756,-4.589,0,Cry (feat. Grimes),69,0.265,173.893,
0.4,2020,0.000165,['AC/DC'],0.616,222253,0.801,0,06hy0gi5aLXcWRjnj9fgoh,3.97E-05,9,0.11,-4.39,1,Witch's Spell,69,0.0342,120.029,
0.502,2020,0.502,['Ruel'],0.562,179213,0.329,0,24zaoEGmRjgA0zt47uLgRF,0,3,0.562,-8.556,0,distance,71,0.162,148.524,
0.775,2020,0.0559,"['Shakira', 'Anuel AA']",0.775,190570,0.696,0,5Xhqh4lwJPtMUTsdBztN1a,0.00184,1,0.157,-5.184,0,Me Gusta,78,0.0681,92.007,
0.702,2020,0.00652,['ppcocaine'],0.94,142075,0.74,1,4yzCXVdOKzt87w4bRItgNx,1.01E-05,11,0.0947,-7.849,1,Hugh Hefner,67,0.171,136.038,
0.488,2020,0.771,['Clinton Kane'],0.535,184505,0.359,0,58qX77t2VWMWcycsh9zKLc,0,2,0.111,-9.343,1,i don't want to watch the world end with someone else,70,0.0607,154.163,
0.659,2020,0.0455,['Future'],0.935,236819,0.472,1,0biVzpdI2z0vAxwfU9xuuA,0,3,0.19,-9.304,0,Too Comfortable,65,0.0575,130.041,
0.617,2020,0.468,['Ariana Grande'],0.735,172325,0.805,0,1eNoiSrvdNWZfCOrP37jSf,0,5,0.094,-4.821,1,positions,72,0.0888,144.02,
0.477,2020,1.62E-06,['AC/DC'],0.57,212227,0.753,0,3FR2w9O5i9q3unY3gyjq6E,0.627,9,0.133,-5.98,1,Through The Mists Of Time,69,0.0365,119.99,
0.496,2020,0.264,['Ariana Grande'],0.822,173711,0.577,0,71IEKZtnuNR9W0Sl2CsvZU,0,5,0.265,-6.449,1,34+35,70,0.0693,110.005,
0.758,2020,0.114,"['Russ', 'DJ Premier']",0.641,170296,0.838,1,4UrWls30wtlSJjzaqtpNcJ,0,4,0.441,-5.677,0,Inside Job (feat. DJ Premier),53,0.242,85.918,
0.528,2020,0.191,['Rauw Alejandro'],0.784,212000,0.713,1,4jkZjaZkOCpgk2pqV8Wrw3,2.35E-05,0,0.139,-3.992,1,Strawberry Kiwi,67,0.0958,81.985,
0.571,2020,0.46,"['Rauw Alejandro', 'J Balvin']",0.811,190101,0.683,1,3NRXhjpQA40exOujS2Q7sT,4.75E-05,11,0.128,-2.028,0,De Cora <3,70,0.241,176.037,
0.179,2020,0.994,"['Frédéric Chopin', 'Ivan Moravec']",0.326,301013,0.013,0,0CoDwPZiRjCc0m1qlqrv2u,0.929,1,0.0841,-30.094,0,"Mazurkas, Op. 50",20,0.0379,134.438,
0.181,2020,0.915,['Big Homie Prez'],0.714,84528,0.388,1,05ppzZppc3WvHkYFxeKE9x,0,2,0.0722,-13.02,0,2020 Freestyle,62,0.535,135.171,
0.232,2020,0.0166,['Lil Peep'],0.392,159080,0.499,1,3Mf5CJ4c9wzdCI5Dib3V3B,0,11,0.234,-6.997,1,driveway,68,0.0425,135.551,
0.272,2020,0.372,"['Kygo', 'Kim Petras']",0.526,203947,0.633,0,78ldtCaBRJVp2i91B715L0,0,7,0.129,-7.002,1,Broken Glass,71,0.134,171.044,
0.736,2020,0.0395,['DDG'],0.915,163870,0.37,1,3FigWC4Kgj0YB1tc6WMwJL,0,11,0.171,-8.696,0,Moonwalking in Calabasas,64,0.0762,130.033,
0.459,2020,0.139,"['Savage Ga$p', '93FEETOFSMOKE', 'shinigami']",0.816,148140,0.577,0,3sdYpdTTn4fdfu4cyisnt0,0,1,0.0827,-5.998,1,Pumpkins Scream In the Dead of Night (feat. shinigami),66,0.41,171.028,
0.35,2020,0.0181,['Kali Uchis'],0.831,121146,0.474,0,7vo78dgK2nJ5TdtYEYV4yo,0.00271,5,0.0989,-7.987,1,no eres tu(soy yo),62,0.0792,149.003,
0.321,2020,0.0435,"['Katy Perry', 'Tiësto', 'Aitana']",0.639,198947,0.784,0,4abn7Lc3illnEHFc9ki6x2,0,0,0.111,-4.905,1,Resilient (ft. Aitana) [Tiësto Remix],68,0.0562,126.946,
0.582,2020,0.107,"['Future', 'DaBaby', 'Drake', 'Lil Baby']",0.81,315346,0.566,1,4iiWcajF1fEUpwcUewc464,0,5,0.122,-8.33,1,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",67,0.433,142.069,
0.851,2020,0.025,"['Lil Baby', 'Moneybagg Yo']",0.9,188607,0.846,1,6A9wHAasMxed0firnDao1K,0,0,0.204,-4.884,1,No Sucker (feat. Moneybagg Yo),64,0.224,129.966,
0.816,2020,0.273,"['Russ', 'Busta Rhymes']",0.745,224000,0.77,1,7ANZw7sZYlCBXKMAJjQGTs,0,9,0.11,-6.126,0,Line Em Up (feat. Busta Rhymes),53,0.32,74.363,
0.738,2020,0.0969,['Luke Bryan'],0.641,193427,0.842,0,1Y3TlYJNhIa7k4YAvFkJAB,0,9,0.169,-4.872,1,One Margarita,65,0.0464,89.997,
0.769,2020,0.000279,['Machine Gun Kelly'],0.569,138097,0.85,1,26gSBcw01jGFdkbWY5Plei,0,1,0.337,-5.134,1,kiss kiss,67,0.055,162.061,
0.535,2020,0.439,"['J.I the Prince of N.Y', 'NAV', 'Lil Durk']",0.714,242368,0.436,1,71Ih7wOeWd2EJxKi77Yiqi,0,5,0.121,-8.938,0,Painless 2 (with NAV feat. Lil Durk),66,0.322,138.035,
0.474,2020,0.313,['5 Seconds of Summer'],0.722,186786,0.62,1,58qO4dGa5SgNdtvqvpewyz,0,0,0.26,-3.639,1,Old Me,72,0.0483,127.978,
0.305,2020,0.255,"['Chris Tomlin', 'Lady A']",0.586,230360,0.791,0,1L4MQJhKyrw0XiF0n0C2hL,0,1,0.112,-4.761,1,Who You Are To Me (feat. Lady A),64,0.0346,96.033,
0.347,2020,0.114,"['Pop Smoke', 'Lil Baby', 'DaBaby']",0.823,190476,0.586,1,6IParsannfwoLCcNSfxQPh,0,6,0.193,-6.606,0,For The Night (feat. Lil Baby & DaBaby),69,0.2,125.971,
0.305,2020,0.378,['Giveon'],0.347,221969,0.331,0,6ALoVRxwV5KxaSWyejnmvi,0,7,0.304,-8.052,1,Untitled (How Does It Feel),66,0.031,147.741,
0.598,2020,0.0256,"['Pap Chanel', 'Future', 'Herion Young']",0.929,198905,0.679,1,0DaMA9Qeod1l8d6kmEq4Ay,0,11,0.0965,-5.877,0,Gucci Bucket Hat,66,0.318,94.501,
0.451,2020,0.0385,"['Cheat Codes', 'Bryce Vine']",0.63,193838,0.784,0,7wGoRwE6MZnm9flIMKWPul,0,2,0.231,-5.175,1,Stay,68,0.042,92.001,
0.528,2020,0.409,"['Bad Bunny', 'Kendo Kaponi', 'Arcangel']",0.82,258280,0.635,1,0fgsKar6uBO08vzHXkTjWi,0,5,0.244,-5.749,0,P FKN R,70,0.0772,101.024,
0.595,2020,0.000699,"['G-Eazy', 'Mulatto']",0.797,217867,0.853,1,3tLhjMOfbdRGQNudmIABp4,0,0,0.118,-4.269,1,Down,68,0.105,98.043,
0.495,2020,0.0265,"['Ty Dolla $ign', 'Quavo']",0.794,161995,0.683,1,4bMQRUKsiELewtb3tzdFQn,0,10,0.47,-6.842,1,Freak (feat. Quavo),65,0.262,154.109,
0.781,2020,0.137,['J Balvin'],0.881,200667,0.696,0,3mQ6SLdxxaL52Yte7KF2Ks,4.13E-05,11,0.0927,-3.838,0,Morado,77,0.0797,97.002,
0.804,2020,0.562,"['Headie One', 'Drake']",0.68,248937,0.826,1,4OENnoidV0h8gJV6bhrw7r,0,5,0.254,-2.561,1,Only You Freestyle,75,0.27,146.95,
0.4,2020,0.267,['ppcocaine'],0.906,155004,0.388,1,42dtq3bqOCzD0L2kITk4Dp,4.12E-05,0,0.301,-10.922,0,DDLG,65,0.252,139.983,
0.778,2020,8.32E-05,['AC/DC'],0.675,190333,0.93,0,0Kq6RzOqkHxnfiA9OGqReU,0.000454,0,0.315,-4.515,1,Kick You When You're Down,69,0.0319,110.013,
0.153,2020,0.00575,"['Louis The Child', 'Drew Love']",0.651,222253,0.564,0,6wjm92jBZapfiplQS4XV0X,3.53E-05,1,0.143,-6.64,1,Free (with Drew Love),65,0.0353,124.99,
0.361,2020,0.448,"['Leon Bridges', 'John Mayer']",0.693,175432,0.259,0,4ehkZtzPTbjsRULRfQSWYu,0.000135,1,0.0995,-7.918,1,Inside Friend (feat. John Mayer),69,0.0372,88.972,
0.556,2020,0.978,['The Kid LAROI'],0.773,56808,0.398,1,1KDsnpM14Y6CXbJHDaRV2B,0,2,0.413,-11.494,1,BOOTY CALL (skit),67,0.871,56.284,
0.58,2020,0.0851,"['Kali Uchis', 'Jhay Cortez']",0.732,180001,0.457,0,4eqORzQp46JwXhkOab7AKX,2.28E-05,11,0.0805,-8.215,0,la luz(Fín),62,0.0969,166.012,
0.00413,2020,0.0111,['Epic Soundscapes'],0.123,291999,0.766,0,0ZHTPz5fqG9mAqqdMPCaQ6,0.925,4,0.46,-20.62,1,Heavy Rain & Gentle Thunder,67,0.0682,98.164,
0.568,2020,0.042,"['Internet Money', 'The Kid LAROI']",0.71,122279,0.713,1,56r2I3E35k5NzlSmlqme3E,0,11,0.181,-5.229,1,Speak (feat. The Kid Laroi),66,0.22,158.109,
0.349,2020,0.178,['YoungBoy Never Broke Again'],0.614,169953,0.789,1,0nEWVyeYLtIi3JUHpASGiU,0,0,0.396,-4.859,1,Dirty Stick,63,0.541,106.704,
0.725,2020,0.368,['Christian Nodal'],0.65,159533,0.558,0,7paFC3FEu1WtPVP4Do6VZN,0,0,0.303,-3.082,1,Se Me Olvidó,77,0.0309,141.82,
0.796,2020,0.313,['Eslabon Armado'],0.613,242442,0.537,1,1dccdhKRYUcjPVdMGjRQ1H,0,1,0.0741,-8.298,0,Tentacion,65,0.0513,104.629,
0.208,2020,0.101,['The Weeknd'],0.585,301595,0.757,1,7o3Mcis1uKcYDuuJD1W0Rm,0,4,0.273,-4.752,0,King Of The Fall,68,0.0599,78.018,
0.364,2020,0.00829,"['Alok', 'Ilkay Sencan', 'Tove Lo']",0.698,186700,0.719,0,0GTPmh5G40joBg93vcSQNq,4.01E-06,0,0.326,-4.923,0,Don't Say Goodbye (feat. Tove Lo),80,0.0455,120.062,
0.293,2020,0.000123,['Architects'],0.532,244365,0.759,1,1Td7TGT1XtK2ojUjz1mGUV,0.02,1,0.073,-3.842,0,Animals,72,0.0319,95.01,
0.682,2020,0.0091,['Yo Gotti'],0.832,168273,0.611,1,3GXDBeiF8ATGHJNWLinWAA,0,0,0.216,-7.337,1,Stay Ur Distance,64,0.193,139.933,
0.554,2020,0.348,"['GirlzLuhDev', 'DACHINC']",0.82,187246,0.555,1,4wpYhmLPVaPiSGLZmgPoW0,0,0,0.121,-7.114,1,Tooka,65,0.152,103.039,
0.696,2020,0.0108,['Night Lovell'],0.829,130000,0.609,1,7CwPDvjGUUyPSJK8HudIlO,0.261,10,0.11,-10.008,1,Alone,71,0.059,143.97,
0.346,2020,0.218,['Selena Gomez'],0.811,161188,0.512,0,4QnC1bIaMSfDQvF4XDhV5M,0.0262,2,0.0768,-6.381,1,Boyfriend,73,0.17,92.046,
0.199,2020,0.00257,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",0.66,217088,0.787,0,6ZlvEI2HQC6R5TahN9Ffm4,0,1,0.323,-4.592,0,MORE,72,0.032,142.018,
0.821,2020,0.407,"['Grupo Firme', 'Carin Leon']",0.626,179746,0.503,0,7E9GeFGfjXw9LAI4ay6rsw,0,10,0.234,-5.087,1,El Tóxico,72,0.141,72.985,
0.187,2020,0.121,"['Kari Jobe', 'Cody Carnes']",0.367,423193,0.463,0,2lIB1TU0Cqnc6RuYDjc92z,1.04E-05,11,0.0983,-7.638,1,The Blessing,64,0.0335,139.996,
0.29,2020,0.478,['Kelsea Ballerini'],0.462,167796,0.512,0,1ytCra0qH6gcHnCVQwREvu,0,9,0.0993,-5.443,1,homecoming queen?,65,0.0334,114.014,
0.77,2020,0.0838,['NLE Choppa'],0.806,145167,0.749,1,6pOpsuCxYF1cuRkHBPDigj,0,1,0.0621,-5.268,1,Shotta Flow 5,66,0.328,140.032,
0.331,2020,0.328,"['Rauw Alejandro', 'Trippie Redd']",0.68,222491,0.68,1,2Em9XZZw8yEgxjojjGxntN,0.0022,2,0.107,-2.26,1,Un Sueño (feat. Trippie Redd),66,0.185,192.057,
0.351,2020,0.00107,['Machine Gun Kelly'],0.268,165967,0.829,1,6yluLIF5UowR56bZgIwd69,0,7,0.157,-5.17,1,title track,67,0.101,199.886,
0.827,2020,0.471,['Christian Nodal'],0.607,130760,0.548,0,5LPlvbxA6bJQHvUW12Mr22,0,2,0.195,-3.453,1,Amor Tóxico,77,0.0258,150.189,
0.355,2020,0.207,"['John K', 'Kelsea Ballerini']",0.957,144360,0.365,0,0x0yttxnfoqFUYL1UB3Ckh,0,8,0.132,-7.632,1,if we never met (feat. Kelsea Ballerini),67,0.0512,107.967,
0.749,2020,0.0238,['Katy Perry'],0.783,166898,0.912,0,3DXdjHnePKnh6oXw2ZgGSl,0,0,0.339,-3.713,1,Smile,73,0.243,98.025,
